sampno,veh_id,veh_num,year,make,make_other,make_clean,model,model_other,model_clean,fuel_type,fuel_type_clean,vehicle_type,vehicle_type_clean,vehicle_status,how_acquired,acquired_year,acquired_month,annual_mileage,electric_miles,mpg,current_use,other_use,tnc_replacement,delivery_replacement,veh_home,personal_use,personal_miles,hv_replacement,fcev_fuel_cost
191601,191601.01,1,2010,FORD, ,FORD,,,,1,1.0,13,13, ,1,2010, ,15000, ,19,5, ,2,2,2, , ,1000, 
191774,191774.01,1,2013,RAM, ,DODGE,,,,1,1.0,11,11,1,1,2013, ,14000, ,18,1, ,2,2,1,2, ,250, 
191802,191802.01,1,2014,BMW, ,BMW,,,,3,8.0,1,1, ,3,2017, ,10000,90,100,3, ,2,2,1,1,40,100, 
191802,191802.02,2,2003,FORD, ,FORD,,,,1,1.0,13,13, ,3,2016, ,12000, ,12,1, ,2,2,2, , ,60, 
192254,192254.01,1,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,1,2016, ,25000, ,13,1, ,1,2,1,2, ,300, 
192254,192254.02,2,2014,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,1,2014, ,25000, ,13,1, ,2,2,1,2, ,300, 
191823,191823.03,3,2017,FORD, ,FORD,,,,1,1.0,11,11, ,1,2017, ,36500, ,16,2, ,1,1,2, , ,150, 
191823,191823.01,1,2008,FORD, ,FORD,,,,1,1.0,9,9, ,1,2008, ,19000, ,18,2, ,1,1,2, , ,100, 
191823,191823.02,2,1996,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2008, ,1825, ,17,1, ,2,2,2, , ,50, 
191902,191902.01,1,2015,FORD, ,FORD,,,,1,1.0,10,10, ,1,2015, ,20000, ,24,1, ,2,2,2, , ,250, 
192058,192058.01,1,2006,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2006, ,150000, ,20,1, ,2,2,2, , ,200, 
192058,192058.02,2,2000,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2000, ,15000, ,20,1, ,2,2,2, , ,300, 
192179,192179.02,2,2018,RAM, ,RAM,,,,1,1.0,13,13, ,1,2018,8,12000, ,16,1, ,2,2,1,2, ,300, 
192179,192179.03,3,2014,Other,Lexus,LEXUS,,,,4,3.0,3,3,1,3,2016, ,4500, ,21,2, ,1,2,1,2, ,330, 
192179,192179.01,1,2019,LEXUS, ,LEXUS,,,,1,1.0,6,6, ,1,2019,5,4000, ,24,2, ,1,2,1,2, ,300, 
192197,192197.01,1,2011,DODGE, ,DODGE,,,,1,1.0,13,13, ,2,2012, ,8000, ,20,5, ,2,2,2, , ,1000, 
192197,192197.02,2,2016,INFINITI, ,INFINITI,,,,1,1.0,7,7, ,2,2016, ,8000, ,20,5, ,2,2,2, , ,1000, 
192197,192197.03,3,2013,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11,3,2,2013, ,8000, ,20,5, ,2,2,2, , ,1000, 
192197,192197.04,4,2011,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,2,2013, ,2019, ,20,5, ,2,2,2, , ,1000, 
192257,192257.01,1,2019,FORD, ,FORD,,,,1,1.0,10,10, ,2,2019,3,1000, ,30,1, ,2,2,2, , ,80, 
190037,190037.05,5,2018,CHEVROLET, ,CHEVROLET,,,,4,3.0,3,3, ,2,2018,4,11000, ,30,3, ,1,2,1,2, ,300, 
190037,190037.01,1,2017,FORD, ,FORD,,,,1,1.0,13,13, ,1,2017, ,22525, ,16,4, ,2,2,1,1,15,400, 
191524,191524.03,3,2015,LEXUS, ,LEXUS,,,,2,2.0,2,2, ,3,2018,3,10000, ,28,2, ,2,2,1,2, , , 
190037,190037.02,2,2017,FORD, ,FORD,,,,4,3.0,13,13, ,1,2017, ,15000, ,11,4, ,2,2,2, , ,450, 
190037,190037.03,3,2016,FORD, ,FORD,,,,1,1.0,3,3, ,1,2015, ,30000, ,25,3, ,1,2,2, , ,400, 
190037,190037.04,4,2017,FORD, ,FORD,,,,1,1.0,8,8, ,1,2017, ,27000, ,14,3, ,2,2,2, , ,400, 
190066,190066.02,2,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,3,2014, ,25000, ,20,1, ,2,2,2, , ,100, 
190066,190066.03,3,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2014, ,3000, ,18,3, ,2,2,2, , ,100, 
190066,190066.01,1,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,3,2014, ,25000, ,20,1, ,2,2,2, , ,100, 
190084,190084.01,1,1999,GMC, ,GMC,,,,1,1.0,11,11, ,1,1999, ,5000, ,10,2, ,2,2,2, , ,80, 
190093,190093.01,1,2008,KIA, ,KIA,,,,1,1.0,6,6, ,3,2013, ,10000, ,24,3, ,2,2,1,2, ,150, 
190093,190093.02,2,2011,RAM, ,RAM,,,,1,1.0,13,13, ,1,2011, ,15000, ,20,4, ,2,2,1,2, ,170, 
190100,190100.02,2,2001,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,1,2001, ,6000, ,17,2, ,2,2,2, , ,300, 
190100,190100.03,3,2016,FORD, ,FORD,,,,2,2.0,3,3, ,1,2016, ,10000, ,38,2, ,2,2,2, , , , 
190100,190100.01,1,1997,FORD, ,FORD,,,,1,1.0,13,13, ,3,2000, ,5000, ,20,5, ,2,2,2, , ,300, 
190193,190193.01,1,2015,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,8,8, ,1,2015, ,15000, ,18,5, ,2,2,1,2, ,100, 
190195,190195.01,1,2015,FORD, ,FORD,,,,1,1.0,11,11, ,1,2015, ,19000, ,28,1, ,2,2,1,2, ,50, 
190202,190202.03,3,2018,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2018,4,50, ,13,4, ,2,2,1,2, ,250, 
190202,190202.04,4,2012,FORD, ,FORD,,,,1,1.0,11,11, ,1,2012, ,20, ,13,5, ,2,2,1,2, ,200, 
190202,190202.01,1,2014,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2015, ,50, ,13,4, ,2,2,1,2, ,200, 
190202,190202.02,2,2014,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2015, ,50, ,13,4, ,2,2,1,2, ,250, 
190204,190204.01,1,2013,NISSAN, ,NISSAN,,,,1,1.0,11,11,1,1,2013, ,15000, ,18,1, ,2,2,2, , ,50, 
190245,190245.01,1,2005,HONDA, ,HONDA,,,,1,1.0,10,10, ,1,2005, ,7500, ,20,1, ,2,2,2, , ,500, 
190256,190256.01,1,2009,TOYOTA, ,TOYOTA,,,,1,1.0,2,2, ,4,2012, ,8000, ,22,2, ,2,2,2, , ,20, 
190256,190256.03,3,2015,CHEVROLET, ,CHEVROLET,,,,4,3.0,11,11, ,4,2017, ,8000, ,20,2, ,2,2,2, , ,20, 
190256,190256.04,4,2014,HYUNDAI, ,HYUNDAI,,,,2,2.0,4,4, ,4,2018,9,10000, ,20,2, ,2,2,1,1,50, , 
190256,190256.05,5,2012,FORD, ,FORD,,,,1,1.0,11,11, ,4,2016, ,15000, ,15,2, ,2,2,2, , ,10, 
190256,190256.02,2,2015,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,4,2016, ,5000, ,20,2, ,2,2,2, , ,10, 
190260,190260.01,1,2009,FORD, ,FORD,,,,1,1.0,11,11, ,3,2011, ,1500, ,18,2, ,2,2,2, , ,500, 
190260,190260.02,2,2006,FORD, ,FORD,,,,1,1.0,13,13, ,3,2017, ,6000, ,16,2, ,2,2,1,1,10,100, 
190260,190260.03,3,1999,FORD, ,FORD,,,,1,1.0,11,11, ,3,2005, ,300, ,12,2, ,2,2,2, , ,100, 
190263,190263.04,4,2004,FORD, ,FORD,,,,4,3.0,13,13, ,3,2015, ,10000, ,20,5, ,2,2,2, , ,500, 
190263,190263.02,2,2017,TOYOTA, ,TOYOTA,,,,3,8.0,2,2, ,1,2017, ,10000,60,125,2, ,1,2,1,1,50,100, 
190263,190263.03,3,2000,FORD, ,FORD,,,,1,1.0,11,11, ,3,2017, ,50000, ,15,4, ,2,2,2, , ,400, 
190263,190263.01,1,2004,TOYOTA, ,TOYOTA,,,,1,1.0,2,3,1,3,2015, ,100000, ,45,2, ,1,2,1,1,10,400, 
190311,190311.01,1,2007,TOYOTA, ,TOYOTA,,,,2,2.0,3,3, ,5,2009, ,8000, ,40,1, ,2,2,2, , , , 
190311,190311.02,2,2006,FORD, ,FORD,,,,1,1.0,11,11, ,3,2014, ,6000, ,8,2, ,2,2,2, , ,100, 
190311,190311.03,3,2008,FORD, ,FORD,,,,1,1.0,13,13, ,3,2017, ,10000, ,10,5, ,2,2,2, , ,200, 
190292,190292.01,1,2009,SCION, ,SCION,,,,1,1.0,2,2, ,1,2009, ,15000, ,24,5, ,2,2,2, , ,300, 
190320,190320.02,2,2019,FORD, ,FORD,,,,1,1.0,3,3, ,1,2019,2,20000, ,23,3, ,2,2,1,2, ,300, 
190320,190320.03,3,2019,DODGE, ,DODGE,,,,1,1.0,8,8, ,1,2019,2,12000, ,17,2, ,2,2,1,2, ,300, 
190320,190320.04,4,2015,RAM, ,RAM,,,,1,1.0,13,13, ,1,2015, ,20000, ,17,2, ,2,2,1,2, ,300, 
190320,190320.01,1,2013,RAM, ,RAM,,,,4,3.0,13,13, ,1,2013, ,12000, ,15,1, ,2,2,2, , ,300, 
190521,190521.01,1,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,5,2017, ,30000, ,18,5, ,2,2,2, , ,250, 
190335,190335.02,2,2017,TOYOTA, ,TOYOTA,,,,1,1.0,8,8, ,1,2017, ,21000, ,22,6,"bank, parts, customer drop off/pick up",2,2,1,1,25,10, 
190335,190335.01,1,2004,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,1,2004, ,12500, ,18,1, ,2,2,1,1,10,20, 
191751,191751.01,1,2012,FORD, ,FORD,,,,1,1.0,11,11, ,1,2013, ,9000, ,22,2, ,1,1,2, , ,22, 
190353,190353.01,1,1998,LEXUS, ,LEXUS,,,,1,1.0,8,8,1,5,2017, ,3600, ,17,1, ,2,2,2, , ,40, 
190447,190447.01,1,2005,FORD, ,FORD,,,,1,1.0,11,11, ,3,2014, ,2000, ,15,6,transporting Youth to and from events,2,2,2, , ,400, 
190428,190428.01,1,2002,GMC, ,GMC,,,,1,1.0,11,11, ,3,2006, ,15000, ,10,4, ,2,2,1,2, ,300, 
190377,190377.04,4,2018,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1.0,6,6, ,2,2019,1,6000, ,30,3, ,2,2,1,1,40,1000, 
190377,190377.01,1,2016,KIA, ,KIA,,,,1,1.0,6,6, ,1,2016, ,6000, ,25,4, ,2,2,1,2, ,600, 
190377,190377.02,2,2016,KIA, ,KIA,,,,1,1.0,6,6, ,1,2016, ,6000, ,25,5, ,2,1,2, , ,600, 
190377,190377.03,3,2016,LEXUS, ,LEXUS,,,,1,1.0,7,7, ,2,2016, ,3000, ,30,3, ,2,2,1,1,40,600, 
191752,191752.01,1,2013,AUDI, ,AUDI,,,,1,1.0,2,2, ,3,2014, ,10000, ,19,2, ,2,2,1,1,40,250, 
191752,191752.02,2,2013,FORD, ,FORD,,,,1,1.0,13,13, ,1,2013, ,50000, ,14,1, ,2,2,2, , ,325, 
190487,190487.01,1,2018,FORD, ,FORD,,,,4,3.0,13,13, ,1,2018,6,1200, ,16,5, ,2,2,2, , ,300, 
190488,190488.01,1,2016,FORD, ,FORD,,,,1,1.0,11,11, ,3,2018,2,1200, ,16,5, ,2,2,2, , ,100, 
190491,190491.01,1,2019,DODGE, ,RAM,,,,1,1.0,10,11,2,2,2018,3,20000, ,19,1, ,2,2,1,2, ,250, 
190491,190491.02,2,2017,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2017, ,20000, ,20,1, ,2,2,1,2, ,250, 
190491,190491.03,3,2018,FORD, ,FORD,,,,1,1.0,6,6, ,1,2018,3,15000, ,21,1, ,2,2,1,2, ,200, 
190491,190491.04,4,2017,FORD, ,FORD,,,,2,2.0,3,3, ,1,2017, ,10000, ,43,1, ,2,2,1,2, , , 
190491,190491.05,5,2017,FORD, ,FORD,,,,1,1.0,10,10, ,2,2017, ,20000, ,20,1, ,2,2,1,2, ,250, 
190502,190502.01,1,2008,CHRYSLER, ,CHRYSLER,,,,1,1.0,10,10, ,5,2010, ,3000, ,15,6,picking up church members,2,2,2, , ,300, 
190505,190505.04,4,2015,FORD, ,FORD,,,,1,1.0,10,10, ,3,2017, ,17000, ,17,4, ,2,2,2, , ,15, 
190505,190505.01,1,2005,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2005, ,20000, ,13,4, ,2,2,1,2, ,15, 
190505,190505.02,2,2001,DODGE, ,DODGE,,,,1,1.0,12,12, ,3,2007, ,12000, ,17,4, ,2,2,2, , ,15, 
190505,190505.03,3,2010,FORD, ,FORD,,,,4,3.0,10,10,2,1,2011, ,15000, ,17,4, ,2,2,1,2, ,15, 
190506,190506.01,1,2018,NISSAN, ,NISSAN,,,,1,1.0,11,11, ,1,2019,5,20000, ,25,5, ,2,2,2, , ,30, 
190506,190506.02,2,2006,GMC, ,GMC,,,,4,3.0,13,13, ,1,2006, ,10000, ,20,5, ,2,2,2, , ,30, 
190506,190506.03,3,2011,FORD, ,FORD,,,,1,1.0,11,11, ,1,2013, ,25000, ,23,5, ,2,2,2, , ,25, 
190506,190506.04,4,2006,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,3,2006, ,30000, ,20,5, ,2,2,2, , ,30, 
190692,190692.01,1,2019,TOYOTA, ,TOYOTA,,,,1,1.0,8,8, ,1,2017, ,13000, ,23,5, ,2,2,2, , ,25, 
190705,190705.01,1,1995,FORD, ,FORD,,,,1,1.0,7,7, ,1,1995, ,7000, ,13,1, ,2,2,2, , ,20, 
190811,190811.01,1,2004,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2004, ,3500, ,15,1, ,2,1,2, , ,100, 
190811,190811.02,2,2004,CHEVROLET, ,CHEVROLET,,,,1,1.0,10,10, ,1,2003, ,3500, ,20,2, ,2,2,2, , ,250, 
190741,190741.01,1,1998,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,3,1998, ,5000, ,14,6,church,2,1,2, , ,300, 
190743,190743.01,1,2018,CHRYSLER, ,CHRYSLER,,,,1,1.0,11,11, ,2,2018,7,12000, ,23,2, ,2,2,1,1,50,250, 
190547,190547.01,1,2005,FORD, ,FORD,,,,1,1.0,11,11, ,3,2018,12,8500, ,13,4, ,2,2,2, , ,10, 
190547,190547.02,2,2005,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2008, ,13000, ,14,4, ,2,2,1,2, ,10, 
190755,190755.02,2,2010,TOYOTA, ,TOYOTA,,,,2,2.0,3,3, ,3,2018,6,40000, ,20,1, ,1,1,2, , , , 
190755,190755.03,3,2006,TOYOTA, ,TOYOTA,,,,1,1.0,3,3,1,3,2018,2,40000, ,20,1, ,2,2,2, , ,400, 
190755,190755.04,4,2010,FORD, ,FORD,,,,1,1.0,12,12, ,1,2010, ,40000, ,20,1, ,2,2,2, , ,400, 
190755,190755.05,5,2009,CHEVROLET, ,CHEVROLET,,,,1,1.0,7,7,2,3,2019,3,40000, ,14,1, ,2,2,2, , ,400, 
190755,190755.01,1,2010,Other,Mini,MINI,,,,1,1.0,2,1,1,3,2018,3,40000, ,18,1, ,1,1,2, , ,400, 
190763,190763.01,1,2006,CHRYSLER, ,CHRYSLER,,,,1,1.0,10,10, ,1,2006, ,10000, ,20,6,Transporting congregation members,2,2,2, , ,200, 
190763,190763.02,2,2004,CHRYSLER, ,CHRYSLER,,,,1,1.0,10,10, ,1,2004, ,10000, ,20,6,Transporting congregation members,2,2,2, , ,200, 
190763,190763.03,3,2006,CHRYSLER, ,CHRYSLER,,,,1,1.0,10,10, ,1,2006, ,10000, ,20,6,Transporting congregation members,2,2,2, , ,200, 
190768,190768.01,1,2016,HONDA, ,HONDA,,,,1,1.0,10,10, ,3,2019,3,15000, ,16,2, ,2,2,2, , ,30, 
190768,190768.02,2,2011,HONDA, ,HONDA,,,,1,1.0,6,6, ,3,2012, ,15000, ,20,2, ,2,2,2, , ,45, 
190768,190768.03,3,2011,HONDA, ,HONDA,,,,1,1.0,2,2, ,1,2011, ,10000, ,20,2, ,2,2,2, , ,45, 
190768,190768.04,4,2014,HONDA, ,HONDA,,,,1,1.0,2,2, ,3,2015, ,12000, ,20,2, ,2,2,2, , ,45, 
190770,190770.01,1,2015,FORD, ,FORD,,,,1,1.0,11,11, ,1,2015, ,25000, ,15,1, ,2,2,2, , ,100, 
190777,190777.01,1,2007,HONDA, ,HONDA,,,,1,1.0,13,13, ,3,2015, ,12000, ,17,2, ,2,2,2, , ,350, 
190790,190790.01,1,2016,HYUNDAI, ,HYUNDAI,,,,1,1.0,4,4, ,2,2016, ,25000, ,35,4, ,2,2,2, , ,300, 
190790,190790.03,3,2019,HYUNDAI, ,HYUNDAI,,,,5,4.0,7,6,2,1,2019,4,20000, ,40,4, ,2,2,2, , , , 
190790,190790.02,2,2016,KIA, ,KIA,,,,1,1.0,8,8, ,3,2018,8,20000, ,20,4, ,2,2,2, , ,300, 
190818,190818.01,1,2009,FORD, ,FORD,,,,1,1.0,12,12, ,3,2009, ,20000, ,21,4, ,2,2,1,2, ,20, 
190836,190836.01,1,2010,FORD, ,FORD,,,,1,1.0,11,11, ,3,2012, ,5000, ,10,2, ,2,2,2, , ,500, 
191749,191749.03,3,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,1,2019,4,35000, ,20,2, ,2,2,1,2, ,600, 
191749,191749.04,4,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,1,2012, ,45000, ,15,1, ,2,2,2, , ,400, 
191749,191749.05,5,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2015, ,50000, ,17,3, ,2,2,1,2, ,600, 
191749,191749.01,1,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2015, ,45000, ,15,3, ,2,2,1,2, ,500, 
191749,191749.02,2,2017,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2017, ,45000, ,17,1, ,2,2,1,2, ,500, 
190557,190557.01,1,2011,SCION, ,SCION,,,,1,1.0,2,2, ,3,2016, ,25000, ,24,4, ,2,2,1,2, ,200, 
190557,190557.02,2,2013,SCION, ,SCION,,,,1,1.0,2,2, ,3,2017, ,25000, ,24,4, ,2,2,2, , ,200, 
190557,190557.03,3,2006,SCION, ,SCION,,,,1,1.0,2,2, ,1,2006, ,25000, ,24,4, ,2,2,2, , ,200, 
190557,190557.04,4,2012,SCION, ,SCION,,,,1,1.0,2,2, ,3,2017, ,25000, ,24,4, ,2,2,2, , ,200, 
190557,190557.05,5,2006,SCION, ,SCION,,,,1,1.0,2,2, ,1,2006, ,25000, ,24,4, ,2,2,2, , ,200, 
190662,190662.01,1,2018,TESLA, ,TESLA,,,,5,4.0,3,3, ,1,2018,4,12000, ,136,2, ,2,2,1,1,40, , 
190581,190581.01,1,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,7,7, ,4,2019,3,20000, ,25,1, ,2,2,2, , ,25, 
190602,190602.05,5,2002,MAZDA, ,MAZDA,,,,1,1.0,10,10, ,3,2005, ,2000, ,30,2, ,2,2,2, , ,50, 
190602,190602.01,1,2017,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,2,9000, ,20,5, ,2,2,2, , ,100, 
190602,190602.02,2,1997,TOYOTA, ,TOYOTA,,,,1,1.0,6,6, ,5,2005, ,3000, ,30,2, ,2,2,2, , ,50, 
190602,190602.03,3,2002,TOYOTA, ,TOYOTA,,,,2,2.0,6,3,1,5,2015, ,2000, ,30,2, ,2,2,2, , , , 
190602,190602.04,4,2010,FORD, ,FORD,,,,1,1.0,13,13, ,3,2018,1,3000, ,25,5, ,2,2,2, , ,50, 
190604,190604.01,1,2014,CHEVROLET, ,CHEVROLET,,,,8,6.0,13,13, ,1,2014, ,15000, ,25,5, ,2,2,2, , ,300, 
190609,190609.01,1,1998,JEEP, ,JEEP,,,,1,1.0,8,8, ,5,2010, ,3000, ,20,2, ,2,2,2, , ,50, 
190633,190633.05,5,2003,FORD, ,FORD,,,,1,1.0,11,11, ,1,2003, ,9000, ,26,2, ,2,2,1,2, ,500, 
190633,190633.01,1,2010,FORD, ,FORD,,,,1,1.0,11,11, ,1,2010, ,7000, ,20,5, ,2,2,2, , ,300, 
190633,190633.02,2,1999,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,3,2004, ,2000, ,27,2, ,1,2,2, , ,200, 
190633,190633.03,3,2018,HONDA, ,HONDA,,,,1,1.0,11,11, ,1,2017, ,8000, ,27,1, ,2,2,2, , ,800, 
190633,190633.04,4,2008,FORD, ,FORD,,,,1,1.0,11,11, ,1,2008, ,5000, ,23,1, ,2,2,2, , ,800, 
190636,190636.01,1,2001,DODGE, ,DODGE,,,,1,1.0,11,11, ,3,2011, ,3000, ,12,2, ,2,2,2, , ,100, 
190988,190988.01,1,2010,TOYOTA, ,TOYOTA,,,,1,1.0,10,10, ,3,2014, ,3000, ,25,1, ,2,2,2, , ,10, 
190988,190988.02,2,2010,HONDA, ,HONDA,,,,1,1.0,10,10, ,3,2015, ,5000, ,25,1, ,2,2,2, , ,10, 
190858,190858.01,1,2015,NISSAN, ,NISSAN,,,,1,1.0,10,10, ,3,2018,4,15000, ,23,5, ,2,2,2, , ,300, 
190869,190869.01,1,2009,MAZDA, ,MAZDA,,,,1,1.0,10,10, ,1,2009, ,6000, ,25,2, ,2,2,2, , ,50, 
190869,190869.05,5,1980,GMC, ,GMC,,,,1,1.0,13,13, ,1,1980, ,1000, ,12,2, ,2,2,2, , ,25, 
190869,190869.02,2,1997,GMC, ,GMC,,,,1,1.0,9,9, ,1,1997, ,3000, ,15,2, ,2,2,2, , ,35, 
190869,190869.03,3,2014,DODGE, ,DODGE,,,,8,6.0,11,11, ,1,2014, ,7000, ,18,2, ,2,2,2, , ,30, 
190869,190869.04,4,1999,CHEVROLET, ,CHEVROLET,,,,1,1.0,3,3, ,3,2000, ,3000, ,16,2, ,2,2,2, , ,45, 
190876,190876.01,1,2013,DODGE, ,DODGE,,,,1,1.0,10,10,1,3,2015, ,2000, ,22,2, ,2,2,2, , ,100, 
190878,190878.01,1,2005,DODGE, ,DODGE,,,,1,1.0,13,13, ,1,2005, ,9000, ,16,2, ,2,2,1,1,25,280, 
190883,190883.01,1,2017,NISSAN, ,NISSAN,,,,1,1.0,10,10, ,1,2017, ,45000, ,20,1, ,2,2,2, , ,300, 
190894,190894.01,1,2018,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,3,2018,7,15000, ,30,2, ,2,2,2, , ,1000, 
190954,190954.01,1,2002,FORD, ,FORD,,,,1,1.0,11,11, ,3,2004, ,95000, ,14,1, ,2,2,2, , ,50, 
190900,190900.01,1,1999,FORD, ,FORD,,,,4,3.0,13,13, ,1,1999, ,5000, ,12,6,hauling horses,2,2,2, , ,200, 
190913,190913.01,1,2010,CHEVROLET, ,CHEVROLET,,,,8,6.0,11,11, ,3,2017, ,5000, ,17,1, ,2,2,2, , ,150, 
190917,190917.01,1,2010,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2018,6,5000, ,20,1, ,2,2,2, , ,30, 
190928,190928.01,1,2018,NISSAN, ,NISSAN,,,,5,4.0,2,2, ,2,2018,6,8000, ,124,1, ,1,1,2, , , , 
190933,190933.01,1,2002,FORD, ,FORD,,,,1,1.0,11,11, ,5,2012, ,1000, ,12,2, ,2,2,2, , ,150, 
190945,190945.01,1,2004,FORD, ,FORD,,,,1,1.0,11,11, ,3,2011, ,7500, ,10,6,church events,2,2,1,2, ,200, 
191012,191012.01,1,2016,HONDA, ,HONDA,,,,1,1.0,3,3, ,3,2016, ,5000, ,25,2, ,2,2,2, , ,400, 
191012,191012.02,2,2012,HONDA, ,HONDA,,,,1,1.0,8,8, ,3,2014, ,6000, ,20,2, ,2,2,2, , ,400, 
191012,191012.03,3,2015,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,3,2013, ,5000, ,26,2, ,2,2,2, , ,400, 
191012,191012.04,4,2015,TOYOTA, ,TOYOTA,,,,1,1.0,9,9, ,3,2014, ,6000, ,20,2, ,2,2,2, , ,400, 
191037,191037.01,1,1998,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,3,2017, ,3000, ,18,1, ,2,2,2, , ,40, 
191104,191104.01,1,2019,FORD, ,FORD,,,,8,6.0,13,13, ,1,2018,12,5000, ,18,6,youth events,2,2,2, , ,250, 
191136,191136.01,1,2006,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2007, ,10000, ,12,4, ,2,2,1,2, ,100, 
191147,191147.01,1,2014,FORD, ,FORD,,,,1,1.0,11,11, ,3,2017, ,10000, ,12,2, ,2,2,2, , ,25, 
191147,191147.02,2,2014,FORD, ,FORD,,,,1,1.0,11,11, ,3,2017, ,10000, ,12,2, ,2,2,2, , ,25, 
191156,191156.02,2,2013,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2013, ,5000, ,14,1, ,2,2,1,1,10,60, 
191156,191156.01,1,1991,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,3,2001, ,6500, ,22,1, ,2,2,2, , ,40, 
191162,191162.01,1,2003,FORD, ,FORD,,,,1,1.0,11,11, ,3,2007, ,2000, ,13,1, ,2,2,1,2, ,75, 
191315,191315.01,1,2015,DODGE, ,MERCEDES-BENZ,,,,1,1.0,11,11,1,1,2015, ,14000, ,20,5, ,2,2,1,2, ,200, 
191190,191190.01,1,2006,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,1,2006, ,14000, ,16,4, ,2,2,2, , ,70, 
191198,191198.01,1,2015,HYUNDAI, ,HYUNDAI,,,,1,1.0,4,4, ,2,2015, ,90000, ,40,2, ,1,1,1,1,23,35, 
191198,191198.02,2,2017,FORD, ,FORD,,,,2,2.0,3,3, ,3,2015, ,40000, ,50,2, ,1,1,2, , , , 
191198,191198.03,3,2018,BMW, ,BMW,,,,1,1.0,3,3, ,3,2017, ,10000, ,20,2, ,1,1,2, , ,50, 
191198,191198.04,4,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,3,2018,9,10000, ,20,1, ,1,1,2, , ,20, 
191198,191198.05,5,2016,FORD, ,FORD,,,,2,2.0,3,3, ,1,2017, ,10000, ,20,2, ,1,2,2, , , , 
191180,191180.01,1,2013,CHEVROLET, ,CHEVROLET,,,,8,6.0,11,11, ,1,2013, ,60000, ,17,4, ,2,2,2, , ,130, 
191252,191252.01,1,2018,GMC, ,GMC,,,,8,6.0,11,11, ,1,2018,10,18500, ,17,1, ,2,2,2, , ,30, 
191267,191267.01,1,2009,HONDA, ,HONDA,,,,1,1.0,10,10, ,1,2009, ,4000, ,25,4, ,2,2,2, , ,500, 
191286,191286.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,1,2018,8,20000, ,20,1, ,2,2,2, , ,400, 
191286,191286.02,2,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,1,2018,11,20000, ,20,1, ,2,2,2, , ,400, 
191286,191286.03,3,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,3,3, ,1,2018,6,20000, ,25,1, ,2,2,2, , ,500, 
191286,191286.04,4,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,3,3, ,1,2019,1,20000, ,25,1, ,2,2,2, , ,500, 
